idx,item,rejection_id,swapped,type,name1,name2,preamble,no,wait,continuation1,continuation2
3567,112,7,False,arc,Luis,Alec,"The shop owner, who has worked in the industry for more than 10 years, always greets kindly.",That's not true.,"Hang on, hang on.",He has not,He does not
3568,112,7,True,arc,Luis,Alec,"The shop owner, who always greets kindly, has worked in the industry for more than 10 years.",That's not true.,"Hang on, hang on.",He does not,He has not
3569,112,8,False,arc,Luis,Alec,"The shop owner, who has worked in the industry for more than 10 years, always greets kindly.",I doubt that.,Wait no.,He has not,He does not
3570,112,8,True,arc,Luis,Alec,"The shop owner, who always greets kindly, has worked in the industry for more than 10 years.",I doubt that.,Wait no.,He does not,He has not
3571,112,9,False,arc,Luis,Alec,"The shop owner, who has worked in the industry for more than 10 years, always greets kindly.",I doubt that.,"Hey, wait a minute.",He has not,He does not
3572,112,9,True,arc,Luis,Alec,"The shop owner, who always greets kindly, has worked in the industry for more than 10 years.",I doubt that.,"Hey, wait a minute.",He does not,He has not
3573,112,10,False,arc,Luis,Alec,"The shop owner, who has worked in the industry for more than 10 years, always greets kindly.",I doubt that.,Hold on.,He has not,He does not
3574,112,10,True,arc,Luis,Alec,"The shop owner, who always greets kindly, has worked in the industry for more than 10 years.",I doubt that.,Hold on.,He does not,He has not
3575,112,11,False,arc,Luis,Alec,"The shop owner, who has worked in the industry for more than 10 years, always greets kindly.",I doubt that.,"Hang on, hang on.",He has not,He does not
3576,112,11,True,arc,Luis,Alec,"The shop owner, who always greets kindly, has worked in the industry for more than 10 years.",I doubt that.,"Hang on, hang on.",He does not,He has not
3577,112,12,False,arc,Luis,Alec,"The shop owner, who has worked in the industry for more than 10 years, always greets kindly.",I don't think so.,Wait no.,He has not,He does not
3578,112,12,True,arc,Luis,Alec,"The shop owner, who always greets kindly, has worked in the industry for more than 10 years.",I don't think so.,Wait no.,He does not,He has not
3579,112,13,False,arc,Luis,Alec,"The shop owner, who has worked in the industry for more than 10 years, always greets kindly.",I don't think so.,"Hey, wait a minute.",He has not,He does not
3580,112,13,True,arc,Luis,Alec,"The shop owner, who always greets kindly, has worked in the industry for more than 10 years.",I don't think so.,"Hey, wait a minute.",He does not,He has not
3581,112,14,False,arc,Luis,Alec,"The shop owner, who has worked in the industry for more than 10 years, always greets kindly.",I don't think so.,Hold on.,He has not,He does not
3582,112,14,True,arc,Luis,Alec,"The shop owner, who always greets kindly, has worked in the industry for more than 10 years.",I don't think so.,Hold on.,He does not,He has not
3583,112,15,False,arc,Luis,Alec,"The shop owner, who has worked in the industry for more than 10 years, always greets kindly.",I don't think so.,"Hang on, hang on.",He has not,He does not
3584,112,15,True,arc,Luis,Alec,"The shop owner, who always greets kindly, has worked in the industry for more than 10 years.",I don't think so.,"Hang on, hang on.",He does not,He has not
3585,113,0,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",No.,Wait no.,She has not,She does not
3586,113,0,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",No.,Wait no.,She does not,She has not
3587,113,1,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",No.,"Hey, wait a minute.",She has not,She does not
3588,113,1,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",No.,"Hey, wait a minute.",She does not,She has not
3589,113,2,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",No.,Hold on.,She has not,She does not
3590,113,2,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",No.,Hold on.,She does not,She has not
3591,113,3,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",No.,"Hang on, hang on.",She has not,She does not
3592,113,3,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",No.,"Hang on, hang on.",She does not,She has not
3593,113,4,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",That's not true.,Wait no.,She has not,She does not
3594,113,4,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",That's not true.,Wait no.,She does not,She has not
3595,113,5,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",That's not true.,"Hey, wait a minute.",She has not,She does not
3596,113,5,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",That's not true.,"Hey, wait a minute.",She does not,She has not
3597,113,6,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",That's not true.,Hold on.,She has not,She does not
3598,113,6,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",That's not true.,Hold on.,She does not,She has not
3599,113,7,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",That's not true.,"Hang on, hang on.",She has not,She does not
3600,113,7,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",That's not true.,"Hang on, hang on.",She does not,She has not
3601,113,8,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",I doubt that.,Wait no.,She has not,She does not
3602,113,8,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",I doubt that.,Wait no.,She does not,She has not
3603,113,9,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",I doubt that.,"Hey, wait a minute.",She has not,She does not
3604,113,9,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",I doubt that.,"Hey, wait a minute.",She does not,She has not
3605,113,10,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",I doubt that.,Hold on.,She has not,She does not
3606,113,10,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",I doubt that.,Hold on.,She does not,She has not
3607,113,11,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",I doubt that.,"Hang on, hang on.",She has not,She does not
3608,113,11,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",I doubt that.,"Hang on, hang on.",She does not,She has not
3609,113,12,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",I don't think so.,Wait no.,She has not,She does not
3610,113,12,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",I don't think so.,Wait no.,She does not,She has not
3611,113,13,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",I don't think so.,"Hey, wait a minute.",She has not,She does not
3612,113,13,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",I don't think so.,"Hey, wait a minute.",She does not,She has not
3613,113,14,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",I don't think so.,Hold on.,She has not,She does not
3614,113,14,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",I don't think so.,Hold on.,She does not,She has not
3615,113,15,False,arc,Colin,Edwin,"The firefighter, who has been earning money by making YouTube videos, has strong opinions about all kinds of things.",I don't think so.,"Hang on, hang on.",She has not,She does not
3616,113,15,True,arc,Colin,Edwin,"The firefighter, who has strong opinions about all kinds of things, has been earning money by making YouTube videos.",I don't think so.,"Hang on, hang on.",She does not,She has not
3617,114,0,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",No.,Wait no.,She has not,She does not
3618,114,0,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",No.,Wait no.,She does not,She has not
3619,114,1,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",No.,"Hey, wait a minute.",She has not,She does not
3620,114,1,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",No.,"Hey, wait a minute.",She does not,She has not
3621,114,2,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",No.,Hold on.,She has not,She does not
3622,114,2,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",No.,Hold on.,She does not,She has not
3623,114,3,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",No.,"Hang on, hang on.",She has not,She does not
3624,114,3,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",No.,"Hang on, hang on.",She does not,She has not
3625,114,4,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",That's not true.,Wait no.,She has not,She does not
3626,114,4,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",That's not true.,Wait no.,She does not,She has not
3627,114,5,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",That's not true.,"Hey, wait a minute.",She has not,She does not
3628,114,5,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",That's not true.,"Hey, wait a minute.",She does not,She has not
3629,114,6,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",That's not true.,Hold on.,She has not,She does not
3630,114,6,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",That's not true.,Hold on.,She does not,She has not
3631,114,7,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",That's not true.,"Hang on, hang on.",She has not,She does not
3632,114,7,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",That's not true.,"Hang on, hang on.",She does not,She has not
3633,114,8,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",I doubt that.,Wait no.,She has not,She does not
3634,114,8,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",I doubt that.,Wait no.,She does not,She has not
3635,114,9,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",I doubt that.,"Hey, wait a minute.",She has not,She does not
3636,114,9,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",I doubt that.,"Hey, wait a minute.",She does not,She has not
3637,114,10,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",I doubt that.,Hold on.,She has not,She does not
3638,114,10,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",I doubt that.,Hold on.,She does not,She has not
3639,114,11,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",I doubt that.,"Hang on, hang on.",She has not,She does not
3640,114,11,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",I doubt that.,"Hang on, hang on.",She does not,She has not
3641,114,12,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",I don't think so.,Wait no.,She has not,She does not
3642,114,12,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",I don't think so.,Wait no.,She does not,She has not
3643,114,13,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",I don't think so.,"Hey, wait a minute.",She has not,She does not
3644,114,13,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",I don't think so.,"Hey, wait a minute.",She does not,She has not
3645,114,14,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",I don't think so.,Hold on.,She has not,She does not
3646,114,14,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",I don't think so.,Hold on.,She does not,She has not
3647,114,15,False,arc,Zoe,Brady,"The detective, who has been dreaming of buying a private jet, has a very slick hairstyle.",I don't think so.,"Hang on, hang on.",She has not,She does not
3648,114,15,True,arc,Zoe,Brady,"The detective, who has a very slick hairstyle, has been dreaming of buying a private jet.",I don't think so.,"Hang on, hang on.",She does not,She has not
3649,115,0,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",No.,Wait no.,He has not,He does not
3650,115,0,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",No.,Wait no.,He does not,He has not
3651,115,1,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",No.,"Hey, wait a minute.",He has not,He does not
3652,115,1,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",No.,"Hey, wait a minute.",He does not,He has not
3653,115,2,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",No.,Hold on.,He has not,He does not
3654,115,2,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",No.,Hold on.,He does not,He has not
3655,115,3,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",No.,"Hang on, hang on.",He has not,He does not
3656,115,3,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",No.,"Hang on, hang on.",He does not,He has not
3657,115,4,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",That's not true.,Wait no.,He has not,He does not
3658,115,4,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",That's not true.,Wait no.,He does not,He has not
3659,115,5,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",That's not true.,"Hey, wait a minute.",He has not,He does not
3660,115,5,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",That's not true.,"Hey, wait a minute.",He does not,He has not
3661,115,6,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",That's not true.,Hold on.,He has not,He does not
3662,115,6,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",That's not true.,Hold on.,He does not,He has not
3663,115,7,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",That's not true.,"Hang on, hang on.",He has not,He does not
3664,115,7,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",That's not true.,"Hang on, hang on.",He does not,He has not
3665,115,8,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",I doubt that.,Wait no.,He has not,He does not
3666,115,8,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",I doubt that.,Wait no.,He does not,He has not
3667,115,9,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",I doubt that.,"Hey, wait a minute.",He has not,He does not
3668,115,9,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",I doubt that.,"Hey, wait a minute.",He does not,He has not
3669,115,10,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",I doubt that.,Hold on.,He has not,He does not
3670,115,10,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",I doubt that.,Hold on.,He does not,He has not
3671,115,11,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",I doubt that.,"Hang on, hang on.",He has not,He does not
3672,115,11,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",I doubt that.,"Hang on, hang on.",He does not,He has not
3673,115,12,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",I don't think so.,Wait no.,He has not,He does not
3674,115,12,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",I don't think so.,Wait no.,He does not,He has not
3675,115,13,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",I don't think so.,"Hey, wait a minute.",He has not,He does not
3676,115,13,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",I don't think so.,"Hey, wait a minute.",He does not,He has not
3677,115,14,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",I don't think so.,Hold on.,He has not,He does not
3678,115,14,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",I don't think so.,Hold on.,He does not,He has not
3679,115,15,False,arc,Morgan,Ashley,"The soccer player, who has worked in the industry for more than 10 years, frequently gives extreme opinions without backing them up.",I don't think so.,"Hang on, hang on.",He has not,He does not
3680,115,15,True,arc,Morgan,Ashley,"The soccer player, who frequently gives extreme opinions without backing them up, has worked in the industry for more than 10 years.",I don't think so.,"Hang on, hang on.",He does not,He has not
3681,116,0,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",No.,Wait no.,He has not,He does not
3682,116,0,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",No.,Wait no.,He does not,He has not
3683,116,1,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",No.,"Hey, wait a minute.",He has not,He does not
3684,116,1,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",No.,"Hey, wait a minute.",He does not,He has not
3685,116,2,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",No.,Hold on.,He has not,He does not
3686,116,2,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",No.,Hold on.,He does not,He has not
3687,116,3,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",No.,"Hang on, hang on.",He has not,He does not
3688,116,3,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",No.,"Hang on, hang on.",He does not,He has not
3689,116,4,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",That's not true.,Wait no.,He has not,He does not
3690,116,4,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",That's not true.,Wait no.,He does not,He has not
3691,116,5,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",That's not true.,"Hey, wait a minute.",He has not,He does not
3692,116,5,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",That's not true.,"Hey, wait a minute.",He does not,He has not
3693,116,6,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",That's not true.,Hold on.,He has not,He does not
3694,116,6,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",That's not true.,Hold on.,He does not,He has not
3695,116,7,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",That's not true.,"Hang on, hang on.",He has not,He does not
3696,116,7,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",That's not true.,"Hang on, hang on.",He does not,He has not
3697,116,8,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",I doubt that.,Wait no.,He has not,He does not
3698,116,8,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",I doubt that.,Wait no.,He does not,He has not
3699,116,9,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",I doubt that.,"Hey, wait a minute.",He has not,He does not
3700,116,9,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",I doubt that.,"Hey, wait a minute.",He does not,He has not
3701,116,10,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",I doubt that.,Hold on.,He has not,He does not
3702,116,10,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",I doubt that.,Hold on.,He does not,He has not
3703,116,11,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",I doubt that.,"Hang on, hang on.",He has not,He does not
3704,116,11,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",I doubt that.,"Hang on, hang on.",He does not,He has not
3705,116,12,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",I don't think so.,Wait no.,He has not,He does not
3706,116,12,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",I don't think so.,Wait no.,He does not,He has not
3707,116,13,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",I don't think so.,"Hey, wait a minute.",He has not,He does not
3708,116,13,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",I don't think so.,"Hey, wait a minute.",He does not,He has not
3709,116,14,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",I don't think so.,Hold on.,He has not,He does not
3710,116,14,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",I don't think so.,Hold on.,He does not,He has not
3711,116,15,False,arc,Alejandro,Joseph,"The musician, who has been working out for two hours, usually drives three hours a day.",I don't think so.,"Hang on, hang on.",He has not,He does not
3712,116,15,True,arc,Alejandro,Joseph,"The musician, who usually drives three hours a day, has been working out for two hours.",I don't think so.,"Hang on, hang on.",He does not,He has not
3713,117,0,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",No.,Wait no.,He has not,He does not
3714,117,0,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",No.,Wait no.,He does not,He has not
3715,117,1,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",No.,"Hey, wait a minute.",He has not,He does not
3716,117,1,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",No.,"Hey, wait a minute.",He does not,He has not
3717,117,2,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",No.,Hold on.,He has not,He does not
3718,117,2,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",No.,Hold on.,He does not,He has not
3719,117,3,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",No.,"Hang on, hang on.",He has not,He does not
3720,117,3,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",No.,"Hang on, hang on.",He does not,He has not
3721,117,4,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",That's not true.,Wait no.,He has not,He does not
3722,117,4,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",That's not true.,Wait no.,He does not,He has not
3723,117,5,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",That's not true.,"Hey, wait a minute.",He has not,He does not
3724,117,5,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",That's not true.,"Hey, wait a minute.",He does not,He has not
3725,117,6,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",That's not true.,Hold on.,He has not,He does not
3726,117,6,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",That's not true.,Hold on.,He does not,He has not
3727,117,7,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",That's not true.,"Hang on, hang on.",He has not,He does not
3728,117,7,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",That's not true.,"Hang on, hang on.",He does not,He has not
3729,117,8,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",I doubt that.,Wait no.,He has not,He does not
3730,117,8,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",I doubt that.,Wait no.,He does not,He has not
3731,117,9,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",I doubt that.,"Hey, wait a minute.",He has not,He does not
3732,117,9,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",I doubt that.,"Hey, wait a minute.",He does not,He has not
3733,117,10,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",I doubt that.,Hold on.,He has not,He does not
3734,117,10,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",I doubt that.,Hold on.,He does not,He has not
3735,117,11,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",I doubt that.,"Hang on, hang on.",He has not,He does not
3736,117,11,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",I doubt that.,"Hang on, hang on.",He does not,He has not
3737,117,12,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",I don't think so.,Wait no.,He has not,He does not
3738,117,12,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",I don't think so.,Wait no.,He does not,He has not
3739,117,13,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",I don't think so.,"Hey, wait a minute.",He has not,He does not
3740,117,13,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",I don't think so.,"Hey, wait a minute.",He does not,He has not
3741,117,14,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",I don't think so.,Hold on.,He has not,He does not
3742,117,14,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",I don't think so.,Hold on.,He does not,He has not
3743,117,15,False,arc,Marissa,Jillian,"The receptionist, who has been a fan of Rihanna since her debut, takes a vitamin everyday.",I don't think so.,"Hang on, hang on.",He has not,He does not
3744,117,15,True,arc,Marissa,Jillian,"The receptionist, who takes a vitamin everyday, has been a fan of Rihanna since her debut.",I don't think so.,"Hang on, hang on.",He does not,He has not
