item,swapped,prefix,continuation_class,continuation_id,continuation,continuation_type,score
15,FALSE,"The volunteer, who used to dream to become a translator, was mentioned in the newspaper.",situational inference,10,It's because he played a major role during the disaster relief.,vp2,-5.623405933380127
15,FALSE,"The volunteer, who used to dream to become a translator, was mentioned in the newspaper.",event association,11,Even in magainzes!,vp2,-5.700002670288086
15,FALSE,"The volunteer, who used to dream to become a translator, was mentioned in the newspaper.",event association,12,He must have done something truly impactful to be featured.,vp2,-5.291644096374512
15,FALSE,"The volunteer, who used to dream to become a translator, was mentioned in the newspaper.",event association,13,He's now getting interview requests.,vp2,-5.652074337005615
15,FALSE,"The volunteer, who used to dream to become a translator, was mentioned in the newspaper.",event association,14,I've been seeing his interviews a lot lately.,vp2,-5.440494060516357
15,FALSE,"The volunteer, who used to dream to become a translator, was mentioned in the newspaper.",event association,15,Even the local radio station talked about him!,vp2,-5.533725261688232
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",lexical overlap,1,Apparently his mom is a quite famous translator.,vp1,-5.623136043548584
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",lexical overlap,2,"Well, he had so many other dreams.",vp1,-5.737939834594727
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",lexical overlap,3,That wasn't the only dream he had.,vp1,-5.379811763763428
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",lexical overlap,4,He no longer wants to become a translator.,vp1,-5.340991497039795
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",lexical overlap,5,He now trains people to become a translator.,vp1,-5.509119033813477
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",situational inference,6,But life took her down a different path.,vp1,-5.217678546905518
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",situational inference,7,His interests evolved into something else entirely.,vp1,-5.638208389282227
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",situational inference,8,But something else sparked him with a new passion.,vp1,-5.555908203125
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",situational inference,9,But that was just a childhood dream.,vp1,-5.465340614318848
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",situational inference,10,But now he seems like someone who's lost hope.,vp1,-5.461608409881592
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",event association,11,It's understandable because he speaks so many different languages.,vp1,-5.452375411987305
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",event association,12,His career pivot came after working as a bilingual assistant in a non-profit.,vp1,-5.1839680671691895
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",event association,13,I think he even majored in linguistics or a foreign language.,vp1,-5.372114658355713
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",event association,14,That explains why he works as a part-time interpreter.,vp1,-5.4129638671875
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",event association,15,Is that how he started tutoring you?,vp1,-5.586726665496826
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",lexical overlap,1,Why was he in the newspaper?,vp2,-5.2549872398376465
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",lexical overlap,2,Not just newspapers but magainzes as well!,vp2,-5.648890018463135
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",lexical overlap,3,He was mentioned for his involvement in the community garden project.,vp2,-5.328168869018555
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",lexical overlap,4,Which newspaper?,vp2,-5.335148811340332
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",lexical overlap,5,I don't think he deserves to be featured in a newspaper.,vp2,-5.224313259124756
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",situational inference,6,He is now a celebrity!,vp2,-5.680541038513184
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",situational inference,7,Did he do anything wrong?,vp2,-5.444119930267334
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",situational inference,8,No wonder he's been receiving so many calls from his friends!,vp2,-5.349880695343018
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",situational inference,9,His parents must be so proud of him.,vp2,-5.3099517822265625
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",situational inference,10,It's because he played a major role during the disaster relief.,vp2,-5.493711948394775
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",event association,11,Even in magainzes!,vp2,-5.79740571975708
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",event association,12,He must have done something truly impactful to be featured.,vp2,-5.373001575469971
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",event association,13,He's now getting interview requests.,vp2,-5.668427467346191
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",event association,14,I've been seeing his interviews a lot lately.,vp2,-5.430126190185547
15,TRUE,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",event association,15,Even the local radio station talked about him!,vp2,-5.523695468902588
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",lexical overlap,1,Why did he need carrots?,vp1,-5.05137825012207
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",lexical overlap,2,Why Target?,vp1,-5.3838067054748535
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",lexical overlap,3,Are carrots important for inspection?,vp1,-5.502858638763428
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",lexical overlap,4,He must be a big fan of carrots.,vp1,-5.076625347137451
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",lexical overlap,5,I didn't know he likes carrots.,vp1,-5.336647033691406
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",situational inference,6,I guess there wasn't a local grocery store nearby.,vp1,-5.213277339935303
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",situational inference,7,Sounds like he's undercover in the produce aisle.,vp1,-5.167799949645996
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",situational inference,8,Is that what he's interrogating next?,vp1,-5.39039945602417
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",situational inference,9,Maybe he's trying to have a better eyesight to see things more clearly!,vp1,-5.136067867279053
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",situational inference,10,I heard that he's on a diet.,vp1,-5.293766021728516
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",event association,11,He said he was in the mood for something healthy.,vp1,-5.2188215255737305
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",event association,12,"Not just that, he got a whole ingredient for baking a cake.",vp1,-5.250955581665039
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",event association,13,I wonder what kind of meal he's preparing for.,vp1,-5.231041431427002
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",event association,14,I'm curious if he's trying out a new recipe.,vp1,-5.214235305786133
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",event association,15,It's probably for his dinner.,vp1,-5.412044048309326
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",lexical overlap,1,How did he get isolated for so long?,vp2,-4.9201555252075195
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",lexical overlap,2,For how long?,vp2,-5.174978256225586
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",lexical overlap,3,Did he like being isolated?,vp2,-5.2480950355529785
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",lexical overlap,4,Did he lose contact with his families while he was isolated?,vp2,-5.140561103820801
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",lexical overlap,5,I would go crazy if I ever get isolated from the society.,vp2,-5.352976322174072
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",situational inference,6,It's no surprise he struggles with trust.,vp2,-5.339026927947998
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",situational inference,7,I wonder how he managed to deal with loneliness.,vp2,-5.207882404327393
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",situational inference,8,He was stranded in an island for four years.,vp2,-5.346893310546875
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",situational inference,9,Wasn't he stationed at that outpost?,vp2,-5.304165363311768
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",situational inference,10,"It's similar to what happened during his stint in the mountains, isn't it?",vp2,-4.906431674957275
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",event association,11,It must have been difficult for him to reconnect with people.,vp2,-5.037891387939453
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",event association,12,I imagine it's been hard for him to reintegrate.,vp2,-5.111329078674316
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",event association,13,It sounds like he had to figure out ways to cope with being alone.,vp2,-5.01224946975708
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",event association,14,Being separated from people sounds quite challenging.,vp2,-5.472665786743164
16,FALSE,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",event association,15,How did he survive being secluded?,vp2,-5.1986494064331055
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",lexical overlap,1,Why did he need carrots?,vp1,-4.897965431213379
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",lexical overlap,2,Why Target?,vp1,-5.112185478210449
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",lexical overlap,3,Are carrots important for inspection?,vp1,-5.333510875701904
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",lexical overlap,4,He must be a big fan of carrots.,vp1,-4.986535549163818
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",lexical overlap,5,I didn't know he likes carrots.,vp1,-5.218530654907227
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",situational inference,6,I guess there wasn't a local grocery store nearby.,vp1,-5.002664089202881
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",situational inference,7,Sounds like he's undercover in the produce aisle.,vp1,-5.000241756439209
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",situational inference,8,Is that what he's interrogating next?,vp1,-5.1624436378479
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",situational inference,9,Maybe he's trying to have a better eyesight to see things more clearly!,vp1,-4.85991907119751
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",situational inference,10,I heard that he's on a diet.,vp1,-5.2113142013549805
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",event association,11,He said he was in the mood for something healthy.,vp1,-5.1307806968688965
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",event association,12,"Not just that, he got a whole ingredient for baking a cake.",vp1,-5.188135147094727
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",event association,13,I wonder what kind of meal he's preparing for.,vp1,-4.945136070251465
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",event association,14,I'm curious if he's trying out a new recipe.,vp1,-4.978953838348389
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",event association,15,It's probably for his dinner.,vp1,-5.257364273071289
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",lexical overlap,1,How did he get isolated for so long?,vp2,-4.947521209716797
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",lexical overlap,2,For how long?,vp2,-5.089711666107178
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",lexical overlap,3,Did he like being isolated?,vp2,-5.277848243713379
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",lexical overlap,4,Did he lose contact with his families while he was isolated?,vp2,-5.134498119354248
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",lexical overlap,5,I would go crazy if I ever get isolated from the society.,vp2,-5.19396448135376
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",situational inference,6,It's no surprise he struggles with trust.,vp2,-5.272985935211182
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",situational inference,7,I wonder how he managed to deal with loneliness.,vp2,-5.273523330688477
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",situational inference,8,He was stranded in an island for four years.,vp2,-5.370190620422363
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",situational inference,9,Wasn't he stationed at that outpost?,vp2,-5.200301170349121
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",situational inference,10,"It's similar to what happened during his stint in the mountains, isn't it?",vp2,-4.842174530029297
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",event association,11,It must have been difficult for him to reconnect with people.,vp2,-5.235809803009033
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",event association,12,I imagine it's been hard for him to reintegrate.,vp2,-5.087559700012207
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",event association,13,It sounds like he had to figure out ways to cope with being alone.,vp2,-5.106784820556641
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",event association,14,Being separated from people sounds quite challenging.,vp2,-5.419462203979492
16,TRUE,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",event association,15,How did he survive being secluded?,vp2,-5.1590046882629395
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",lexical overlap,1,What's a cake-baking contest?,vp1,-5.04817533493042
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",lexical overlap,2,Is it a renowned contest?,vp1,-5.554483413696289
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",lexical overlap,3,Where did the contest happen?,vp1,-5.3955769538879395
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",lexical overlap,4,I didn't know he was into cake-baking.,vp1,-5.154149532318115
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",lexical overlap,5,I wonder how long he prepared for the contest.,vp1,-5.442775726318359
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",situational inference,6,I'll call him for my next birthday!,vp1,-5.5141282081604
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",situational inference,7,It’s clear he has a real gift for creating something exceptional.,vp1,-5.6198201179504395
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",situational inference,8,That will definitely boost his catering business.,vp1,-5.6335272789001465
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",situational inference,9,It sounds like he found a new career.,vp1,-5.588837146759033
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",situational inference,10,"Yes, I heard even the judges licked their plates!",vp1,-5.573233604431152
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",event association,11,He was last year's winner!,vp1,-5.483984470367432
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",event association,12,He never loses anything.,vp1,-5.790478706359863
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",event association,13,i heard his brother got the second prize.,vp1,-5.734319686889648
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",event association,14,"The competition must have been tough, but he pulled through.",vp1,-5.475897789001465
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",event association,15,The judges must have been impressed by the flavor and presentation.,vp1,-5.173917293548584
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",lexical overlap,1,"Honestly, I'd feel sorry for the landlord too.",vp2,-5.486629486083984
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",lexical overlap,2,Every night?,vp2,-5.398642539978027
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",lexical overlap,3,I feel bad for the landlord.,vp2,-5.425965309143066
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",lexical overlap,4,I don't blame him because the landlord hasn't been taking care of the heater.,vp2,-5.29905366897583
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",lexical overlap,5,I get why the landlord might be fed up.,vp2,-5.418080806732178
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",situational inference,6,That must have been exhausting for both.,vp2,-5.468841552734375
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",situational inference,7,That's some next-level stalking!,vp2,-5.412228107452393
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",situational inference,8,It sounds like someone needs to change their number.,vp2,-5.381087779998779
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",situational inference,9,I bet someone's phone was always on silent.,vp2,-5.4522881507873535
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",situational inference,10,Someone definitely needed a little chill.,vp2,-5.769690990447998
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",event association,11,Was it related to overdue rent?,vp2,-5.464919090270996
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",event association,12,I guess the building had persistent issues.,vp2,-5.624697208404541
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",event association,13,Was there some ongoing dispute?,vp2,-5.602778911590576
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",event association,14,I bet it was about a leaky pipe.,vp2,-5.380263805389404
17,FALSE,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",event association,15,Was it about repairs or something more serious?,vp2,-5.417121887207031
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",lexical overlap,1,What's a cake-baking contest?,vp1,-5.177755832672119
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",lexical overlap,2,Is it a renowned contest?,vp1,-5.626567840576172
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",lexical overlap,3,Where did the contest happen?,vp1,-5.44976282119751
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",lexical overlap,4,I didn't know he was into cake-baking.,vp1,-5.31669807434082
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",lexical overlap,5,I wonder how long he prepared for the contest.,vp1,-5.497784614562988
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",situational inference,6,I'll call him for my next birthday!,vp1,-5.559777736663818
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",situational inference,7,It’s clear he has a real gift for creating something exceptional.,vp1,-5.6103339195251465
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",situational inference,8,That will definitely boost his catering business.,vp1,-5.661515235900879
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",situational inference,9,It sounds like he found a new career.,vp1,-5.588458061218262
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",situational inference,10,"Yes, I heard even the judges licked their plates!",vp1,-5.540411949157715
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",event association,11,He was last year's winner!,vp1,-5.541753768920898
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",event association,12,He never loses anything.,vp1,-5.786924362182617
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",event association,13,i heard his brother got the second prize.,vp1,-5.8213701248168945
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",event association,14,"The competition must have been tough, but he pulled through.",vp1,-5.462223529815674
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",event association,15,The judges must have been impressed by the flavor and presentation.,vp1,-5.192023277282715
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",lexical overlap,1,"Honestly, I'd feel sorry for the landlord too.",vp2,-5.488235950469971
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",lexical overlap,2,Every night?,vp2,-5.627570629119873
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",lexical overlap,3,I feel bad for the landlord.,vp2,-5.451386451721191
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",lexical overlap,4,I don't blame him because the landlord hasn't been taking care of the heater.,vp2,-5.357827186584473
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",lexical overlap,5,I get why the landlord might be fed up.,vp2,-5.550374984741211
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",situational inference,6,That must have been exhausting for both.,vp2,-5.651144027709961
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",situational inference,7,That's some next-level stalking!,vp2,-5.562375068664551
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",situational inference,8,It sounds like someone needs to change their number.,vp2,-5.509387969970703
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",situational inference,9,I bet someone's phone was always on silent.,vp2,-5.523865222930908
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",situational inference,10,Someone definitely needed a little chill.,vp2,-5.894342422485352
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",event association,11,Was it related to overdue rent?,vp2,-5.656468391418457
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",event association,12,I guess the building had persistent issues.,vp2,-5.743609428405762
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",event association,13,Was there some ongoing dispute?,vp2,-5.831844806671143
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",event association,14,I bet it was about a leaky pipe.,vp2,-5.548460483551025
17,TRUE,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",event association,15,Was it about repairs or something more serious?,vp2,-5.5817341804504395
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",lexical overlap,1,What was the nightmare?,vp1,-5.391493797302246
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",lexical overlap,2,Are you sure he wasn't confused with his editor just calling him?,vp1,-5.389042377471924
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",lexical overlap,3,I wonder what triggered the nightmare after so many years.,vp1,-5.00687837600708
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",lexical overlap,4,Do you think his writing topics influenced the nightmare?,vp1,-5.418017864227295
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",lexical overlap,5,"No, he said he had a nightmare just last week too.",vp1,-5.3178606033325195
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",situational inference,6,Maybe that recent event stirred those old fears.,vp1,-5.635899066925049
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",situational inference,7,I heard he had a loss in his family recently.,vp1,-5.219982624053955
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",situational inference,8,That movie last night might be the culprit.,vp1,-5.490138053894043
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",situational inference,9,Freud might say it's a manifestation of unresolved issues surfacing.,vp1,-5.1688408851623535
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",situational inference,10,"I bet it was about accidentally hitting ""Reply All.""",vp1,-5.563008785247803
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",event association,11,Maybe he dreamed he missed his column deadline.,vp1,-5.541808128356934
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",event association,12,Bet he dreamed he showed up to a live interview unprepared.,vp1,-5.52203893661499
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",event association,13,Was his dream about forgetting the name of the interviewee?,vp1,-5.4606733322143555
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",event association,14,Perhaps he dreamed about catching a typo on his front page article.,vp1,-5.514786720275879
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",event association,15,Was the dream about the deadline?,vp1,-5.424908638000488
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",lexical overlap,1,I think he was in the park for some blind dates.,vp2,-5.553780555725098
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",lexical overlap,2,"He would read anywhere, not just at the park.",vp2,-5.277687072753906
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",lexical overlap,3,What kind of books did he enjoy reading?,vp2,-5.020721435546875
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",lexical overlap,4,Which park?,vp2,-5.324561595916748
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",lexical overlap,5,That's surprising; I've never seen him read books.,vp2,-5.268680095672607
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",situational inference,6,He enjoyed it except for some random strangers trying to talking to him.,vp2,-5.51970911026001
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",situational inference,7,"Yes, until some teenagers would begin their impromptu yoga class right next to him.",vp2,-5.326492786407471
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",situational inference,8,Were the flocking pigeons part of his activity?,vp2,-5.609050273895264
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",situational inference,9,Except for the times when an ice cream truck had loud music playing.,vp2,-5.319326400756836
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",situational inference,10,But he didn't like when kids ran around yelling.,vp2,-5.472285270690918
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",event association,11,That's a good way to take a break.,vp2,-5.291800498962402
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",event association,12,That sounds quite peaceful.,vp2,-5.479667663574219
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",event association,13,Is that his favorite pasttime?,vp2,-5.528668403625488
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",event association,14,He really enjoyed the tranquility there.,vp2,-5.488303184509277
18,FALSE,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",event association,15,"Right, he would be often spotted under a tree, scribbling notes as he read.",vp2,-5.271780490875244
18,TRUE,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",lexical overlap,1,What was the nightmare?,vp1,-5.288028240203857
18,TRUE,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",lexical overlap,2,Are you sure he wasn't confused with his editor just calling him?,vp1,-5.324115753173828
18,TRUE,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",lexical overlap,3,I wonder what triggered the nightmare after so many years.,vp1,-5.030041694641113
18,TRUE,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",lexical overlap,4,Do you think his writing topics influenced the nightmare?,vp1,-5.4065775871276855
18,TRUE,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",lexical overlap,5,"No, he said he had a nightmare just last week too.",vp1,-5.399234294891357
18,TRUE,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",situational inference,6,Maybe that recent event stirred those old fears.,vp1,-5.73606014251709
